sp_id	sp_gq_id	age	sex
936842079	450004096	19	F
936842078	450004096	19	F
936842077	450004096	21	F
936842076	450004096	19	F
936842122	450004096	18	F
936842121	450004096	19	F
936842120	450004096	20	F
936842119	450004096	20	F
936842118	450004096	19	F
936842117	450004096	18	F
936842116	450004096	20	F
936842115	450004096	19	F
936842114	450004096	19	F
936842068	450004096	19	F
936842067	450004096	19	F
936842066	450004096	22	F
936842065	450004096	19	F
936842064	450004096	18	F
936842063	450004096	19	F
936842054	450004096	21	F
936842055	450004096	24	F
936842056	450004096	21	F
936842057	450004096	21	F
936842058	450004096	23	F
936842059	450004096	23	F
936842060	450004096	19	F
936842061	450004096	23	F
936842062	450004096	20	F
936842113	450004096	21	F
936842112	450004096	24	F
936842111	450004096	19	F
936842110	450004096	19	F
936842109	450004096	19	F
936842181	450004096	18	F
936842180	450004096	21	F
936842040	450004096	20	F
936842039	450004096	22	F
936842038	450004096	23	F
936842037	450004096	23	F
936842036	450004096	20	F
936842035	450004096	19	F
936842034	450004096	18	F
936842033	450004096	19	F
936842032	450004096	23	F
936842031	450004096	19	F
936842030	450004096	19	F
936842029	450004096	32	F
936842028	450004096	26	F
936842027	450004096	21	F
936842026	450004096	21	F
936842025	450004096	19	F
936842024	450004096	21	F
936842023	450004096	24	F
936842022	450004096	17	F
936842021	450004096	21	M
936842020	450004096	19	M
936842019	450004096	19	M
936842018	450004096	18	M
936842017	450004096	23	M
936842016	450004096	20	M
936842015	450004096	24	M
936842014	450004096	22	M
936842013	450004096	23	M
936842012	450004096	23	M
936842011	450004096	19	M
936842010	450004096	18	M
936842009	450004096	29	M
936842008	450004096	21	M
936842007	450004096	19	M
936842006	450004096	19	M
936842005	450004096	18	M
936842004	450004096	19	M
936842003	450004096	18	M
936842002	450004096	21	M
936842001	450004096	21	M
936842000	450004096	23	M
936841999	450004096	23	M
936841998	450004096	27	M
936841997	450004096	19	M
936841996	450004096	19	M
936841995	450004096	21	M
936841994	450004096	19	M
936841993	450004096	20	M
936841992	450004096	22	M
936841991	450004096	19	M
936841990	450004096	20	M
936841989	450004096	22	M
936841988	450004096	19	M
936841987	450004096	20	M
936841986	450004096	20	M
936841985	450004096	22	M
936841983	450004096	23	M
936841982	450004096	21	M
936841981	450004096	19	M
936841980	450004096	18	M
936841979	450004096	21	M
936841978	450004096	21	M
936841977	450004096	23	M
936841976	450004096	22	M
936841975	450004096	23	M
936841974	450004096	20	M
936841973	450004096	19	M
936841972	450004096	19	M
936841971	450004096	18	M
936841970	450004096	22	M
936841969	450004096	18	M
936842179	450004096	19	F
936841968	450004096	30	M
936841967	450004096	29	M
936841966	450004096	22	M
936841965	450004096	19	M
936841964	450004096	19	M
936841963	450004096	23	M
936841962	450004096	19	M
936841961	450004096	20	M
936841960	450004096	19	M
936841959	450004096	19	M
936841958	450004096	19	M
936841957	450004096	18	M
936841956	450004096	20	M
936841955	450004096	24	M
936841954	450004096	24	M
936841953	450004096	21	M
936841952	450004096	24	M
936841951	450004096	21	M
936841950	450004096	18	M
936841949	450004096	22	M
936841948	450004096	18	M
936841947	450004096	19	M
936841946	450004096	23	M
936841945	450004096	20	M
936841944	450004096	19	M
936841943	450004096	19	M
936841942	450004096	20	M
936841941	450004096	19	M
936841940	450004096	20	M
936841939	450004096	18	M
936841938	450004096	18	M
936841937	450004096	22	M
936841936	450004096	19	M
936841935	450004096	24	M
936841934	450004096	19	M
936841933	450004096	19	M
936841932	450004096	19	M
936841931	450004096	19	M
936842178	450004096	18	F
936842182	450004096	22	F
936842177	450004096	18	F
936842176	450004096	18	F
936842175	450004096	59	F
936842174	450004096	19	F
936842173	450004096	21	F
936842172	450004096	19	F
936842183	450004096	24	F
936842171	450004096	18	F
936842184	450004096	19	F
936842170	450004096	18	F
936842169	450004096	23	F
936842168	450004096	23	F
936842167	450004096	19	F
936842108	450004096	22	F
936842107	450004096	19	F
936842106	450004096	19	F
936842105	450004096	19	F
936842104	450004096	19	F
936842103	450004096	19	F
936842102	450004096	18	F
936842101	450004096	19	F
936842100	450004096	18	F
936842099	450004096	18	F
936842098	450004096	20	F
936842097	450004096	18	F
936842096	450004096	18	F
936842095	450004096	23	F
936842094	450004096	22	F
936842093	450004096	19	F
936842041	450004096	19	F
936842042	450004096	18	F
936842043	450004096	23	F
936842044	450004096	19	F
936842092	450004096	18	F
936842091	450004096	21	F
936842090	450004096	21	F
936842089	450004096	38	F
936842166	450004096	24	F
936842165	450004096	19	F
936842164	450004096	30	F
936842163	450004096	24	F
936842162	450004096	19	F
941286113	450014288	14	F
941286115	450014288	16	F
941286114	450014288	16	F
940017041	450040654	76	F
940017042	450040654	88	F
940017043	450040654	93	F
940017037	450040654	90	F
940017050	450040654	76	F
940017049	450040654	89	F
940017048	450040654	81	F
940017047	450040654	85	F
940017046	450040654	92	F
940017036	450040654	87	F
940017032	450040654	97	F
940017033	450040654	99	F
940017045	450040654	87	F
940017044	450040654	87	F
940017034	450040654	99	F
940017035	450040654	84	F
940017001	450040654	90	F
940017002	450040654	99	F
940017003	450040654	87	F
940017004	450040654	82	F
939329028	450040654	55	F
939329027	450040654	63	F
940017005	450040654	87	F
940017006	450040654	89	F
940017007	450040654	68	F
940017008	450040654	92	F
940672698	450040654	72	M
940017009	450040654	81	F
940017010	450040654	93	F
940017011	450040654	77	F
940017012	450040654	82	F
940017013	450040654	90	F
940017014	450040654	90	F
940017015	450040654	85	F
940017016	450040654	85	F
940017017	450040654	77	F
940017018	450040654	94	F
940017019	450040654	95	F
940017020	450040654	68	F
940017021	450040654	89	F
940017022	450040654	71	F
940376093	450040654	45	M
940376092	450040654	63	M
940376091	450040654	48	M
940376090	450040654	59	M
940672699	450040654	69	M
940672700	450040654	75	M
940672701	450040654	78	M
940672702	450040654	90	M
940672703	450040654	94	M
940672704	450040654	87	M
940672705	450040654	81	M
940672706	450040654	76	M
940672707	450040654	76	M
940017023	450040654	79	F
940017024	450040654	103	F
940017025	450040654	86	F
940017026	450040654	89	F
940017027	450040654	90	F
940017028	450040654	93	F
940017029	450040654	85	F
940017030	450040654	81	F
940017031	450040654	81	F
940017064	450040654	85	F
940017063	450040654	87	F
940017062	450040654	91	F
940017061	450040654	105	F
940017060	450040654	90	F
940017059	450040654	82	F
940017058	450040654	88	F
940017057	450040654	83	F
940017056	450040654	83	F
940017055	450040654	88	F
940017054	450040654	89	F
940017053	450040654	90	F
940017052	450040654	95	F
940017038	450040654	94	F
940017051	450040654	84	F
940017039	450040654	101	F
940017040	450040654	74	F
940556989	450033313	91	M
940333615	450033313	35	M
940333614	450033313	58	M
940333613	450033313	57	M
940333612	450033313	30	M
940333611	450033313	31	M
940333610	450033313	63	M
940333609	450033313	31	M
940333608	450033313	28	M
939365787	450033313	48	F
939365786	450033313	54	F
939365785	450033313	57	F
939365784	450033313	56	F
939365783	450033313	58	F
939365782	450033313	48	F
939365781	450033313	49	F
939365780	450033313	57	F
939365779	450033313	60	F
939721453	450033313	92	F
939721454	450033313	94	F
939721455	450033313	85	F
939721456	450033313	90	F
939721457	450033313	95	F
939721458	450033313	95	F
939721459	450033313	71	F
939721460	450033313	95	F
939721461	450033313	66	F
939721462	450033313	75	F
939721463	450033313	75	F
939721464	450033313	95	F
939721465	450033313	80	F
939721466	450033313	81	F
939721467	450033313	84	F
939721468	450033313	84	F
939721469	450033313	97	F
939721470	450033313	75	F
939721471	450033313	84	F
939721472	450033313	65	F
939721473	450033313	75	F
939721474	450033313	100	F
939721475	450033313	80	F
939721476	450033313	81	F
939721477	450033313	93	F
939721478	450033313	89	F
939721479	450033313	73	F
939721480	450033313	87	F
939721481	450033313	68	F
939721482	450033313	82	F
939721483	450033313	97	F
939721484	450033313	89	F
939721485	450033313	87	F
939721486	450033313	94	F
939721487	450033313	80	F
939721488	450033313	75	F
939721489	450033313	80	F
939721490	450033313	86	F
939721491	450033313	85	F
939721492	450033313	87	F
939721493	450033313	94	F
939721494	450033313	92	F
939721495	450033313	98	F
939721496	450033313	75	F
939721497	450033313	90	F
939721498	450033313	88	F
939721499	450033313	76	F
939721500	450033313	86	F
939721501	450033313	78	F
939721502	450033313	82	F
939721503	450033313	82	F
939721504	450033313	82	F
939721505	450033313	87	F
939721506	450033313	88	F
939721507	450033313	90	F
939721508	450033313	94	F
939721509	450033313	76	F
940556981	450033313	79	M
940556982	450033313	70	M
940556983	450033313	89	M
940556984	450033313	67	M
940556985	450033313	81	M
940556986	450033313	89	M
940556987	450033313	78	M
940556988	450033313	73	M
940556990	450033313	88	M
940556991	450033313	72	M
940556992	450033313	68	M
940556993	450033313	88	M
940556994	450033313	89	M
940556995	450033313	74	M
940556996	450033313	84	M
940556997	450033313	81	M
940556998	450033313	69	M
940556999	450033313	90	M
940557000	450033313	99	M
940557001	450033313	72	M
940557002	450033313	78	M
940557003	450033313	79	M
940557004	450033313	93	M
940557005	450033313	77	M
940557006	450033313	79	M
940557007	450033313	76	M
940333621	450033314	27	M
940333622	450033314	60	M
940333623	450033314	47	M
940557019	450033314	87	M
940557020	450033314	87	M
940557021	450033314	87	M
940333616	450033314	62	M
940333617	450033314	62	M
940333618	450033314	52	M
940333619	450033314	34	M
940557026	450033314	67	M
939721510	450033314	86	F
939721511	450033314	86	F
939721512	450033314	90	F
940557027	450033314	72	M
939721513	450033314	84	F
939721514	450033314	85	F
940557028	450033314	72	M
940557029	450033314	88	M
939721515	450033314	89	F
940557011	450033314	88	M
939721516	450033314	85	F
939721517	450033314	76	F
939721518	450033314	78	F
939721519	450033314	86	F
939721520	450033314	79	F
939721521	450033314	86	F
939721522	450033314	81	F
939721523	450033314	89	F
939365796	450033314	60	F
939365795	450033314	22	F
939365794	450033314	37	F
939365793	450033314	58	F
939365792	450033314	50	F
939365791	450033314	57	F
939721524	450033314	90	F
939365790	450033314	53	F
939721525	450033314	86	F
939721526	450033314	92	F
939721527	450033314	76	F
939721528	450033314	89	F
939721529	450033314	80	F
940557030	450033314	90	M
940557031	450033314	79	M
939721530	450033314	90	F
939721531	450033314	71	F
939721532	450033314	82	F
939721533	450033314	88	F
939721534	450033314	80	F
939721535	450033314	75	F
939721536	450033314	82	F
939721537	450033314	86	F
939721538	450033314	86	F
939721539	450033314	88	F
939721540	450033314	83	F
939721541	450033314	85	F
939721542	450033314	81	F
939721543	450033314	81	F
939721544	450033314	88	F
939721545	450033314	88	F
939721546	450033314	85	F
939721547	450033314	90	F
939365789	450033314	28	F
939365788	450033314	53	F
940557032	450033314	68	M
940557033	450033314	87	M
940557034	450033314	81	M
940557022	450033314	88	M
939721548	450033314	76	F
939721549	450033314	71	F
939721550	450033314	97	F
939721551	450033314	94	F
939721552	450033314	65	F
939721553	450033314	105	F
939721554	450033314	93	F
939721555	450033314	85	F
939721556	450033314	91	F
939721557	450033314	76	F
939721558	450033314	83	F
939721559	450033314	81	F
939721560	450033314	70	F
939721561	450033314	81	F
939721562	450033314	81	F
939721563	450033314	88	F
939721564	450033314	87	F
939721565	450033314	86	F
939721566	450033314	74	F
940557023	450033314	87	M
940557024	450033314	86	M
940557025	450033314	83	M
940557012	450033314	88	M
940557008	450033314	86	M
940557009	450033314	71	M
940557010	450033314	83	M
940557013	450033314	73	M
940557014	450033314	75	M
940557015	450033314	83	M
940557016	450033314	73	M
940557017	450033314	69	M
940557018	450033314	66	M
940333620	450033314	60	M
939974753	450039216	84	F
939974761	450039216	101	F
939974762	450039216	90	F
939974763	450039216	90	F
939974764	450039216	73	F
939974765	450039216	93	F
939974766	450039216	75	F
939974767	450039216	86	F
939974768	450039216	88	F
939974769	450039216	105	F
939974770	450039216	78	F
939974721	450039216	95	F
939974722	450039216	87	F
939974723	450039216	96	F
939974724	450039216	83	F
939974725	450039216	80	F
939974771	450039216	97	F
939974772	450039216	88	F
939974773	450039216	86	F
939974774	450039216	104	F
939974775	450039216	89	F
939974776	450039216	89	F
940656356	450039216	78	M
940656357	450039216	76	M
940370069	450039216	56	M
940370068	450039216	64	M
940370067	450039216	47	M
940370066	450039216	62	M
940370065	450039216	57	M
940656358	450039216	68	M
940656354	450039216	67	M
940656353	450039216	85	M
940656352	450039216	75	M
939974732	450039216	85	F
939974733	450039216	86	F
939974734	450039216	81	F
939974735	450039216	90	F
940656351	450039216	80	M
940656350	450039216	93	M
940656349	450039216	76	M
940656348	450039216	68	M
940656347	450039216	87	M
940656346	450039216	87	M
940656345	450039216	71	M
940656344	450039216	78	M
940656343	450039216	83	M
940656342	450039216	74	M
940656341	450039216	101	M
940656340	450039216	85	M
940656339	450039216	71	M
939974736	450039216	93	F
939974737	450039216	85	F
939974738	450039216	102	F
939974739	450039216	89	F
939974740	450039216	83	F
939974741	450039216	91	F
940656359	450039216	74	M
940656360	450039216	73	M
940656361	450039216	71	M
939974742	450039216	86	F
939974743	450039216	88	F
939974744	450039216	83	F
939974745	450039216	77	F
939974746	450039216	76	F
939974747	450039216	89	F
939974748	450039216	85	F
939974749	450039216	86	F
939974750	450039216	82	F
939974751	450039216	97	F
939974752	450039216	87	F
939974754	450039216	79	F
939974755	450039216	98	F
939974756	450039216	84	F
939974757	450039216	102	F
939974758	450039216	89	F
939974759	450039216	99	F
940656362	450039216	78	M
940656363	450039216	81	M
939974760	450039216	66	F
939332593	450039216	59	F
939332594	450039216	59	F
939332595	450039216	53	F
939332596	450039216	55	F
939332597	450039216	58	F
939332598	450039216	56	F
939332599	450039216	19	F
940656355	450039216	90	M
939974731	450039216	74	F
939974730	450039216	80	F
939974729	450039216	95	F
940370064	450039216	60	M
939974728	450039216	89	F
939974727	450039216	77	F
939974726	450039216	77	F
939432078	450000057	74	F
940436096	450000057	79	M
940436095	450000057	83	M
940436094	450000057	94	M
940436093	450000057	75	M
940436092	450000057	94	M
940436091	450000057	82	M
940436090	450000057	76	M
939432122	450000057	87	F
939432123	450000057	74	F
939432124	450000057	89	F
939432125	450000057	90	F
939432126	450000057	87	F
939432127	450000057	82	F
939432128	450000057	85	F
939432129	450000057	90	F
939432130	450000057	90	F
939432131	450000057	83	F
939432132	450000057	86	F
939432133	450000057	85	F
939432134	450000057	80	F
939432135	450000057	75	F
939432136	450000057	90	F
939432137	450000057	82	F
939432138	450000057	85	F
939432139	450000057	90	F
939432140	450000057	71	F
939432141	450000057	77	F
939432142	450000057	80	F
939432143	450000057	105	F
939432144	450000057	70	F
939432145	450000057	82	F
940436089	450000057	76	M
940436088	450000057	84	M
940436087	450000057	82	M
940436086	450000057	85	M
940436085	450000057	87	M
940436084	450000057	82	M
940436083	450000057	82	M
940436082	450000057	75	M
940436081	450000057	67	M
940436080	450000057	87	M
940436079	450000057	69	M
939432079	450000057	96	F
939432077	450000057	81	F
939432076	450000057	85	F
939432075	450000057	87	F
939432074	450000057	88	F
939432073	450000057	91	F
939432072	450000057	77	F
939432071	450000057	93	F
939432070	450000057	103	F
939432069	450000057	86	F
939432068	450000057	76	F
939432067	450000057	78	F
939432066	450000057	85	F
939432065	450000057	67	F
939432064	450000057	81	F
939432063	450000057	93	F
939432062	450000057	81	F
939432061	450000057	85	F
939432060	450000057	90	F
939432059	450000057	89	F
939432058	450000057	80	F
939432057	450000057	76	F
939432121	450000057	89	F
940436097	450000057	68	M
