OBJECTID,ZIP,OBJECTID_1,DEPCODE,COUNTYNAME,FieldMatch,POName,Places,OBJECTID_12,ZIPX,c_places,Cases_1,LabelY,SHAPE_Length,SHAPE_Area
1088,34981,1693,56,St. Lucie,St. Lucie-34981,Fort Pierce,"Fort Pierce, Port St. Lucie, Fort Pierce South, White City",1030,St. Lucie-34981,Fort Pierce,351,351,0.234255634,0.002436925
1089,34982,1694,56,St. Lucie,St. Lucie-34982,Fort Pierce,"Fort Pierce, Port St. Lucie, Fort Pierce South, Indian River Estates, White City",1031,St. Lucie-34982,Fort Pierce,1982,1982,0.407829137,0.004200468
1090,34983,1695,56,St. Lucie,St. Lucie-34983,Port Saint Lucie,"Port St. Lucie, River Park, White City",1032,St. Lucie-34983,"Fort Pierce, Port Saint Lucie, Saint Lucie West",3179,3179,0.346602406,0.003586147
1091,34984,1697,56,St. Lucie,St. Lucie-34984,Port Saint Lucie,Port St. Lucie,1033,St. Lucie-34984,"Fort Pierce, Port Saint Lucie",1080,1080,0.329791168,0.002284668
1092,34986,1698,56,St. Lucie,St. Lucie-34986,Port Saint Lucie,Port St. Lucie,1034,St. Lucie-34986,"Fort Pierce, Port Saint Lucie, Saint Lucie West",1804,1804,0.282047159,0.004388877
1093,34987,1700,56,St. Lucie,St. Lucie-34987,Port Saint Lucie,Port St. Lucie,1035,St. Lucie-34987,"Fort Pierce, Port Saint Lucie, Port St. Lucie",886,886,0.827949317,0.022440631
1094,34988,1702,56,St. Lucie,St. Lucie-34988,Port Saint Lucie,Port St. Lucie,1036,St. Lucie-34988,Port Saint Lucie,7,7,0.603034966,0.008818725
1095,34990,1703,43,Martin,Martin-34990,Palm City,"Port St. Lucie, Stuart, Palm City",668,Martin-34990,"Palm City, University Of Central Fl",1882,1882,0.676982742,0.02247729
1096,34990,1704,56,St. Lucie,St. Lucie-34990,Palm City,"Port St. Lucie, Palm City",1037,St. Lucie-34990,Palm City,8,8,0.353105423,0.000726251
1097,34994,1705,43,Martin,Martin-34994,Stuart,"Stuart, Jensen Beach, North River Shores, Palm City, Rio",669,Martin-34994,Stuart,1527,1527,0.306352605,0.002002921
1098,34996,1707,43,Martin,Martin-34996,Stuart,"Stuart, Sewall's Point, Jensen Beach, Rio",670,Martin-34996,"Sewalls Point, Stuart",595,595,0.59197201,0.002531703
1099,34997,1708,43,Martin,Martin-34997,Stuart,"Stuart, Palm City, Port Salerno",671,Martin-34997,"Stuart, University Of Central Fl",2937,2937,0.805648314,0.011600512
1100,43,9991,9991,Dade,Dade-00043,NONE,Federal Land,,,,0,0,3.39006551,0.13188066
1101,32323,1152,19,Franklin,Franklin-32323,Lanark Village,Lanark Village,364,Franklin-32323,Lanark Village,<5,-2,0.030551809,2.20E-05
1102,32815,725,64,Volusia,Volusia-32815,,,1095,Volusia-32815,,0,0,0.3908588,0.000639516
