,sp_id,sp_gq_id,age,sex
11685,940333610,450033313,63,M
11686,940333609,450033313,31,M
11687,940333608,450033313,28,M
11688,939365787,450033313,48,F
11689,939365786,450033313,54,F
11690,939365785,450033313,57,F
11691,939365784,450033313,56,F
11692,939365783,450033313,58,F
11693,939365782,450033313,48,F
11694,939365781,450033313,49,F
11695,939365780,450033313,57,F
11696,939365779,450033313,60,F
11697,939721453,450033313,92,F
11698,939721454,450033313,94,F
11699,939721455,450033313,85,F
11700,939721456,450033313,90,F
11701,939721457,450033313,95,F
11702,939721458,450033313,95,F
11703,939721459,450033313,71,F
11704,939721460,450033313,95,F
11705,939721461,450033313,66,F
11706,939721462,450033313,75,F
11707,939721463,450033313,75,F
11708,939721464,450033313,95,F
11709,939721465,450033313,80,F
11710,939721466,450033313,81,F
11711,939721467,450033313,84,F
11712,939721468,450033313,84,F
11713,939721469,450033313,97,F
11714,939721470,450033313,75,F
11715,939721471,450033313,84,F
11716,939721472,450033313,65,F
11717,939721473,450033313,75,F
11718,939721474,450033313,100,F
11719,939721475,450033313,80,F
11720,939721476,450033313,81,F
11721,939721477,450033313,93,F
11722,939721478,450033313,89,F
11723,939721479,450033313,73,F
11724,939721480,450033313,87,F
11725,939721481,450033313,68,F
11726,939721482,450033313,82,F
11727,939721483,450033313,97,F
11728,939721484,450033313,89,F
11729,939721485,450033313,87,F
11730,939721486,450033313,94,F
11731,939721487,450033313,80,F
11732,939721488,450033313,75,F
11733,939721489,450033313,80,F
11734,939721490,450033313,86,F
11735,939721491,450033313,85,F
11736,939721492,450033313,87,F
11737,939721493,450033313,94,F
11738,939721494,450033313,92,F
11739,939721495,450033313,98,F
11740,939721496,450033313,75,F
11741,939721497,450033313,90,F
11742,939721498,450033313,88,F
11743,939721499,450033313,76,F
11744,939721500,450033313,86,F
11745,939721501,450033313,78,F
11746,939721502,450033313,82,F
11747,939721503,450033313,82,F
11748,939721504,450033313,82,F
11749,939721505,450033313,87,F
11750,939721506,450033313,88,F
11751,939721507,450033313,90,F
11752,939721508,450033313,94,F
11753,939721509,450033313,76,F
11754,940556981,450033313,79,M
11755,940556982,450033313,70,M
11756,940556983,450033313,89,M
11757,940556984,450033313,67,M
11758,940556985,450033313,81,M
11759,940556986,450033313,89,M
11760,940556987,450033313,78,M
11761,940556988,450033313,73,M
11762,940556990,450033313,88,M
11763,940556991,450033313,72,M
11764,940556992,450033313,68,M
11765,940556993,450033313,88,M
11766,940556994,450033313,89,M
11767,940556995,450033313,74,M
11768,940556996,450033313,84,M
11769,940556997,450033313,81,M
11770,940556998,450033313,69,M
11771,940556999,450033313,90,M
11772,940557000,450033313,99,M
11773,940557001,450033313,72,M
11774,940557002,450033313,78,M
11775,940557003,450033313,79,M
11776,940557004,450033313,93,M
11777,940557005,450033313,77,M
11778,940557006,450033313,79,M
11779,940557007,450033313,76,M
11780,940333621,450033314,27,M
11781,940333622,450033314,60,M
11782,940333623,450033314,47,M
11783,940557019,450033314,87,M
11784,940557020,450033314,87,M
11785,940557021,450033314,87,M
11786,940333616,450033314,62,M
11787,940333617,450033314,62,M
11788,940333618,450033314,52,M
11789,940333619,450033314,34,M
11790,940557026,450033314,67,M
11791,939721510,450033314,86,F
11792,939721511,450033314,86,F
11793,939721512,450033314,90,F
11794,940557027,450033314,72,M
11795,939721513,450033314,84,F
11796,939721514,450033314,85,F
11797,940557028,450033314,72,M
11798,940557029,450033314,88,M
11799,939721515,450033314,89,F
11800,940557011,450033314,88,M
11801,939721516,450033314,85,F
11802,939721517,450033314,76,F
11803,939721518,450033314,78,F
11804,939721519,450033314,86,F
11805,939721520,450033314,79,F
11806,939721521,450033314,86,F
11807,939721522,450033314,81,F
11808,939721523,450033314,89,F
11809,939365796,450033314,60,F
11810,939365795,450033314,22,F
11811,939365794,450033314,37,F
11812,939365793,450033314,58,F
11813,939365792,450033314,50,F
11814,939365791,450033314,57,F
11815,939721524,450033314,90,F
11816,939365790,450033314,53,F
11817,939721525,450033314,86,F
11818,939721526,450033314,92,F
11819,939721527,450033314,76,F
11820,939721528,450033314,89,F
11821,939721529,450033314,80,F
11822,940557030,450033314,90,M
11823,940557031,450033314,79,M
11824,939721530,450033314,90,F
11825,939721531,450033314,71,F
11826,939721532,450033314,82,F
11827,939721533,450033314,88,F
11828,939721534,450033314,80,F
11829,939721535,450033314,75,F
11830,939721536,450033314,82,F
11831,939721537,450033314,86,F
11832,939721538,450033314,86,F
11833,939721539,450033314,88,F
11834,939721540,450033314,83,F
11835,939721541,450033314,85,F
11836,939721542,450033314,81,F
11837,939721543,450033314,81,F
11838,939721544,450033314,88,F
11839,939721545,450033314,88,F
11840,939721546,450033314,85,F
11841,939721547,450033314,90,F
11842,939365789,450033314,28,F
11843,939365788,450033314,53,F
11844,940557032,450033314,68,M
11845,940557033,450033314,87,M
11846,940557034,450033314,81,M
11847,940557022,450033314,88,M
11848,939721548,450033314,76,F
11849,939721549,450033314,71,F
11850,939721550,450033314,97,F
11851,939721551,450033314,94,F
11852,939721552,450033314,65,F
11853,939721553,450033314,105,F
11854,939721554,450033314,93,F
11855,939721555,450033314,85,F
11856,939721556,450033314,91,F
11857,939721557,450033314,76,F
11858,939721558,450033314,83,F
11859,939721559,450033314,81,F
11860,939721560,450033314,70,F
11861,939721561,450033314,81,F
11862,939721562,450033314,81,F
11863,939721563,450033314,88,F
11864,939721564,450033314,87,F
11865,939721565,450033314,86,F
11866,939721566,450033314,74,F
11867,940557023,450033314,87,M
11868,940557024,450033314,86,M
11869,940557025,450033314,83,M
11870,940557012,450033314,88,M
11871,940557008,450033314,86,M
11872,940557009,450033314,71,M
11873,940557010,450033314,83,M
11874,940557013,450033314,73,M
11875,940557014,450033314,75,M
11876,940557015,450033314,83,M
11877,940557016,450033314,73,M
11878,940557017,450033314,69,M
11879,940557018,450033314,66,M
11880,940333620,450033314,60,M
11881,939974753,450039216,84,F
11882,939974761,450039216,101,F
11883,939974762,450039216,90,F
11884,939974763,450039216,90,F
11885,939974764,450039216,73,F
11886,939974765,450039216,93,F
11887,939974766,450039216,75,F
11888,939974767,450039216,86,F
11889,939974768,450039216,88,F
11890,939974769,450039216,105,F
11891,939974770,450039216,78,F
11892,939974721,450039216,95,F
11893,939974722,450039216,87,F
11894,939974723,450039216,96,F
11895,939974724,450039216,83,F
11896,939974725,450039216,80,F
11897,939974771,450039216,97,F
11898,939974772,450039216,88,F
11899,939974773,450039216,86,F
11900,939974774,450039216,104,F
11901,939974775,450039216,89,F
11902,939974776,450039216,89,F
11903,940656356,450039216,78,M
11904,940656357,450039216,76,M
11905,940370069,450039216,56,M
11906,940370068,450039216,64,M
11907,940370067,450039216,47,M
11908,940370066,450039216,62,M
11909,940370065,450039216,57,M
11910,940656358,450039216,68,M
11911,940656354,450039216,67,M
11912,940656353,450039216,85,M
11913,940656352,450039216,75,M
11914,939974732,450039216,85,F
11915,939974733,450039216,86,F
11916,939974734,450039216,81,F
11917,939974735,450039216,90,F
11918,940656351,450039216,80,M
11919,940656350,450039216,93,M
11920,940656349,450039216,76,M
11921,940656348,450039216,68,M
11922,940656347,450039216,87,M
11923,940656346,450039216,87,M
11924,940656345,450039216,71,M
11925,940656344,450039216,78,M
11926,940656343,450039216,83,M
11927,940656342,450039216,74,M
11928,940656341,450039216,101,M
11929,940656340,450039216,85,M
11930,940656339,450039216,71,M
11931,939974736,450039216,93,F
11932,939974737,450039216,85,F
11933,939974738,450039216,102,F
11934,939974739,450039216,89,F
11935,939974740,450039216,83,F
11936,939974741,450039216,91,F
11937,940656359,450039216,74,M
11938,940656360,450039216,73,M
11939,940656361,450039216,71,M
11940,939974742,450039216,86,F
11941,939974743,450039216,88,F
11942,939974744,450039216,83,F
11943,939974745,450039216,77,F
11944,939974746,450039216,76,F
11945,939974747,450039216,89,F
11946,939974748,450039216,85,F
11947,939974749,450039216,86,F
11948,939974750,450039216,82,F
11949,939974751,450039216,97,F
11950,939974752,450039216,87,F
11951,939974754,450039216,79,F
11952,939974755,450039216,98,F
11953,939974756,450039216,84,F
11954,939974757,450039216,102,F
11955,939974758,450039216,89,F
11956,939974759,450039216,99,F
11957,940656362,450039216,78,M
11958,940656363,450039216,81,M
11959,939974760,450039216,66,F
11960,939332593,450039216,59,F
11961,939332594,450039216,59,F
11962,939332595,450039216,53,F
11963,939332596,450039216,55,F
11964,939332597,450039216,58,F
11965,939332598,450039216,56,F
11966,939332599,450039216,19,F
11967,940656355,450039216,90,M
11968,939974731,450039216,74,F
11969,939974730,450039216,80,F
11970,939974729,450039216,95,F
11971,940370064,450039216,60,M
11972,939974728,450039216,89,F
11973,939974727,450039216,77,F
11974,939974726,450039216,77,F
11975,939432078,450000057,74,F
11976,940436096,450000057,79,M
11977,940436095,450000057,83,M
11978,940436094,450000057,94,M
11979,940436093,450000057,75,M
11980,940436092,450000057,94,M
11981,940436091,450000057,82,M
11982,940436090,450000057,76,M
11983,939432122,450000057,87,F
11984,939432123,450000057,74,F
11985,939432124,450000057,89,F
11986,939432125,450000057,90,F
11987,939432126,450000057,87,F
11988,939432127,450000057,82,F
11989,939432128,450000057,85,F
11990,939432129,450000057,90,F
11991,939432130,450000057,90,F
11992,939432131,450000057,83,F
11993,939432132,450000057,86,F
11994,939432133,450000057,85,F
11995,939432134,450000057,80,F
11996,939432135,450000057,75,F
11997,939432136,450000057,90,F
11998,939432137,450000057,82,F
11999,939432138,450000057,85,F
12000,939432139,450000057,90,F
12001,939432140,450000057,71,F
12002,939432141,450000057,77,F
12003,939432142,450000057,80,F
12004,939432143,450000057,105,F
12005,939432144,450000057,70,F
12006,939432145,450000057,82,F
12007,940436089,450000057,76,M
12008,940436088,450000057,84,M
12009,940436087,450000057,82,M
12010,940436086,450000057,85,M
12011,940436085,450000057,87,M
12012,940436084,450000057,82,M
12013,940436083,450000057,82,M
12014,940436082,450000057,75,M
12015,940436081,450000057,67,M
12016,940436080,450000057,87,M
12017,940436079,450000057,69,M
12018,939432079,450000057,96,F
12019,939432077,450000057,81,F
12020,939432076,450000057,85,F
12021,939432075,450000057,87,F
12022,939432074,450000057,88,F
12023,939432073,450000057,91,F
12024,939432072,450000057,77,F
12025,939432071,450000057,93,F
12026,939432070,450000057,103,F
12027,939432069,450000057,86,F
12028,939432068,450000057,76,F
12029,939432067,450000057,78,F
12030,939432066,450000057,85,F
12031,939432065,450000057,67,F
12032,939432064,450000057,81,F
12033,939432063,450000057,93,F
12034,939432062,450000057,81,F
12035,939432061,450000057,85,F
12036,939432060,450000057,90,F
12037,939432059,450000057,89,F
12038,939432058,450000057,80,F
12039,939432057,450000057,76,F
12040,939432121,450000057,89,F
12041,940436097,450000057,68,M
12042,939432105,450000057,87,F
12043,939432104,450000057,94,F
12044,939432103,450000057,75,F
12045,939432102,450000057,87,F
12046,939432101,450000057,89,F
12047,939432100,450000057,92,F
12048,939432099,450000057,78,F
12049,939432098,450000057,85,F
12050,939432097,450000057,89,F
12051,939432096,450000057,75,F
12052,939432095,450000057,80,F
12053,939432094,450000057,91,F
12054,939432093,450000057,87,F
12055,939432092,450000057,85,F
12056,939432091,450000057,95,F
12057,939432090,450000057,79,F
12058,939432089,450000057,97,F
12059,939432088,450000057,75,F
12060,939432087,450000057,93,F
12061,939432106,450000057,85,F
12062,939432107,450000057,77,F
12063,939432108,450000057,87,F
12064,939432109,450000057,82,F
12065,939432110,450000057,85,F
12066,939432086,450000057,94,F
12067,939432085,450000057,77,F
12068,939432111,450000057,99,F
12069,939432112,450000057,93,F
12070,939432113,450000057,82,F
12071,939432114,450000057,85,F
12072,939432115,450000057,70,F
12073,939432116,450000057,101,F
12074,939432117,450000057,89,F
12075,939432118,450000057,89,F
12076,939432119,450000057,65,F
12077,939432120,450000057,85,F
12078,939432084,450000057,88,F
12079,939432083,450000057,80,F
12080,939432082,450000057,66,F
12081,939432081,450000057,79,F
12082,939432080,450000057,97,F
12083,941292676,450014289,17,F
12084,941292675,450014289,17,F
12085,941292674,450014289,14,F
12086,941292673,450014289,14,F
12087,941292672,450014289,17,F
12088,941292671,450014289,17,F
12089,941292663,450014289,17,F
12090,941292662,450014289,16,F
12091,941292661,450014289,17,F
12092,941292656,450014289,17,F
12093,941292660,450014289,13,F
12094,941292659,450014289,17,F
12095,941292670,450014289,17,F
12096,941292677,450014289,17,F
12097,941292678,450014289,17,F
12098,941292679,450014289,15,F
12099,941292658,450014289,17,F
12100,941292657,450014289,16,F
12101,941292669,450014289,15,F
12102,941292668,450014289,17,F
12103,941292667,450014289,13,F
12104,941292666,450014289,13,F
12105,941292665,450014289,15,F
12106,941292664,450014289,17,F
12107,941273271,450005884,43,F
12108,941273294,450005884,27,F
12109,941273295,450005884,30,F
12110,941273296,450005884,18,F
12111,941273297,450005884,54,F
12112,941273298,450005884,27,F
12113,941273299,450005884,23,F
12114,941273300,450005884,30,F
12115,941273301,450005884,29,F
12116,941273302,450005884,36,F
12117,941273303,450005884,24,F
12118,941273304,450005884,40,F
12119,941273305,450005884,29,F
12120,941273306,450005884,33,F
12121,941273307,450005884,38,F
12122,941273308,450005884,27,F
12123,941273309,450005884,26,F
12124,941273310,450005884,46,F
12125,941273311,450005884,33,F
12126,941273312,450005884,54,F
12127,941273313,450005884,32,F
12128,941273314,450005884,28,F
12129,941273315,450005884,45,F
12130,941273316,450005884,28,F
12131,941273317,450005884,45,F
12132,941273318,450005884,68,F
12133,941273319,450005884,83,F
12134,941273320,450005884,73,F
12135,941273321,450005884,73,F
12136,941273322,450005884,67,F
12137,941273323,450005884,82,F
12138,941273324,450005884,75,F
12139,941273325,450005884,68,F
12140,941273000,450005884,37,F
12141,941272999,450005884,26,F
12142,941272998,450005884,36,F
12143,941272997,450005884,27,F
12144,941272996,450005884,42,F
12145,941272995,450005884,41,F
12146,941272994,450005884,61,F
12147,941272993,450005884,49,F
12148,941272992,450005884,26,F
12149,941272991,450005884,51,F
12150,941272990,450005884,34,F
12151,941272989,450005884,51,F
12152,941272988,450005884,26,F
12153,941272987,450005884,39,F
12154,941272986,450005884,45,F
12155,941272985,450005884,37,F
12156,941272984,450005884,34,F
12157,941272983,450005884,21,F
12158,941272982,450005884,34,F
12159,941272981,450005884,34,F
12160,941272980,450005884,36,F
12161,941272979,450005884,26,F
12162,941272978,450005884,42,F
12163,941272977,450005884,44,F
12164,941272976,450005884,33,F
12165,941272975,450005884,49,F
12166,941272974,450005884,32,F
12167,941272973,450005884,44,F
12168,941272972,450005884,31,F
12169,941272971,450005884,54,F
12170,941272970,450005884,37,F
12171,941272969,450005884,37,F
12172,941272968,450005884,23,F
12173,941272967,450005884,39,F
12174,941272966,450005884,51,F
12175,941272965,450005884,42,F
12176,941272964,450005884,20,F
12177,941272963,450005884,48,F
12178,941272962,450005884,33,F
12179,941272961,450005884,32,F
12180,941272960,450005884,33,F
12181,941272959,450005884,43,F
12182,941272958,450005884,34,F
12183,941272957,450005884,27,F
12184,941272956,450005884,34,F
12185,941272955,450005884,41,F
12186,941272954,450005884,29,F
12187,941272953,450005884,31,F
12188,941272952,450005884,41,F
12189,941272951,450005884,45,F
12190,941272950,450005884,22,F
12191,941272949,450005884,33,F
12192,941272948,450005884,53,F
12193,941272947,450005884,38,F
12194,941272946,450005884,52,F
12195,941272945,450005884,27,F
12196,941272944,450005884,34,F
12197,941272943,450005884,46,F
12198,941272942,450005884,59,F
12199,941272941,450005884,24,F
12200,941272940,450005884,49,F
12201,941272939,450005884,54,F
12202,941272938,450005884,40,F
12203,941272937,450005884,34,F
12204,941272936,450005884,32,F
